facility_id,lga_name,facility_name,sport_lat,sport_lon,sport_played
GLENEI11240,Glen Eira City Council,EFM Health & Fitness Club,-37.883686,145.015446,Fitness / Gymnasium Workouts
GLENEI5557,Glen Eira City Council,Gecko Kids Fitness Caulfield,-37.893154,145.021404,Fitness / Gymnasium Workouts
GLENEI11237,Glen Eira City Council,Genesis Caulfield,-37.878426,145.023835,Fitness / Gymnasium Workouts
GLENEI11218,Glen Eira City Council,Glen Eira Sports and Aquatic Centre,-37.916884,145.061671,Fitness / Gymnasium Workouts
GLENEI11247,Glen Eira City Council,Health In Balance,,,Fitness / Gymnasium Workouts
GLENEI11248,Glen Eira City Council,Lifestyle Fitness Centre ,,,Fitness / Gymnasium Workouts
GLENEI11241,Glen Eira City Council,Monash University Fitness & Rec Centre,,,Fitness / Gymnasium Workouts
GLENEI11239,Glen Eira City Council,Navel Gazers Belly Dance,-37.872974,145.025128,Fitness / Gymnasium Workouts
GLENEI11263,Glen Eira City Council,Ormond Health & Fitness,,,Fitness / Gymnasium Workouts
GLENEI11232,Glen Eira City Council,Re-creation Health Club,,,Fitness / Gymnasium Workouts
GLENEI11249,Glen Eira City Council,Sage Institute of Fitness,-37.883879,144.999084,Fitness / Gymnasium Workouts
GLENEI5556,Glen Eira City Council,Schwartz's CrossFit Melbourne,-37.887853,145.028137,Fitness / Gymnasium Workouts
GLENEL11585,Glenelg Shire Council,Portland Leisure and Aquatic Centre,-38.353928,141.608732,Fitness / Gymnasium Workouts
GOLDEN8295,Golden Plains Shire Council,Haddon Recreation Centre,-37.588001,143.722593,Fitness / Gymnasium Workouts
HINDMA9614,Hindmarsh Shire Council,Dimboola Community Health & Fitness Centre,-36.450984,142.034712,Fitness / Gymnasium Workouts
HINDMA9260,Hindmarsh Shire Council,Lowan Sports Centre,-36.332494,141.658779,Fitness / Gymnasium Workouts
HINDMA9267,Hindmarsh Shire Council,Rainbow Showgrounds Recreation Reserve,-35.905431,141.995541,Fitness / Gymnasium Workouts
HOBSON12939,Hobsons Bay City Council,Bayfit Leisure Centre,-37.839618,144.855755,Fitness / Gymnasium Workouts
HOBSON12942,Hobsons Bay City Council,Beach House Health & Fitness Williamstown,-37.853924,144.8585,Fitness / Gymnasium Workouts
HOBSON12947,Hobsons Bay City Council,Contours Altona North,-37.832222,144.861995,Fitness / Gymnasium Workouts
HOBSON12949,Hobsons Bay City Council,Curves Altona,-37.834798,144.846,Fitness / Gymnasium Workouts
HOBSON12957,Hobsons Bay City Council,Fernwood Altona,-37.827695,144.847772,Fitness / Gymnasium Workouts
HOBSON12962,Hobsons Bay City Council,Inspiration Health and Fitness,-37.832222,144.861995,Fitness / Gymnasium Workouts
HOBSON12969,Hobsons Bay City Council,Laverton Swim and Fitness Centre,-37.856729,144.774534,Fitness / Gymnasium Workouts
HOBSON12970,Hobsons Bay City Council,Lifestyle Williamstown (Newport Park Leisure Centre),-37.844784,144.895244,Fitness / Gymnasium Workouts
HOBSON12977,Hobsons Bay City Council,Peyote Gym Williamstown,-37.859291,144.898802,Fitness / Gymnasium Workouts
HOBSON12979,Hobsons Bay City Council,Run With Me Fitness Club Altona,-37.865405,144.830678,Fitness / Gymnasium Workouts
HOBSON12984,Hobsons Bay City Council,Sweeney's Swim & Fitness Centre,-37.8655,144.831,Fitness / Gymnasium Workouts
HOBSON12986,Hobsons Bay City Council,Westgate Health and Fitness Club Altona North,-37.833056,144.825247,Fitness / Gymnasium Workouts
HORSHA11358,Horsham Rural City Council,Horsham Aquatic Centre,-36.718763,142.20056,Fitness / Gymnasium Workouts
HUMECI11736,Hume City Council,Broadmeadows Leisure Centre,-37.681087,144.915043,Fitness / Gymnasium Workouts
HUMECI11740,Hume City Council,Contours Express Sunbury,-37.57904,144.73463,Fitness / Gymnasium Workouts
HUMECI11741,Hume City Council,Contours Greenvale,-37.639,144.8815,Fitness / Gymnasium Workouts
HUMECI11744,Hume City Council,Craigieburn Leisure Centre,-37.59906,144.934474,Fitness / Gymnasium Workouts
HUMECI11745,Hume City Council,CrossFit Merciless,-37.710479,144.855296,Fitness / Gymnasium Workouts
HUMECI11746,Hume City Council,Curves Gladstone Park,-37.689,144.8845,Fitness / Gymnasium Workouts
HUMECI11750,Hume City Council,Fernwood Women's Health Club Tullamarine,-37.701936,144.883313,Fitness / Gymnasium Workouts
HUMECI11751,Hume City Council,Fitness Arena,-37.642729,144.93232,Fitness / Gymnasium Workouts
HUMECI11752,Hume City Council,Focus Health and Fitness,-37.7005,144.885,Fitness / Gymnasium Workouts
HUMECI11772,Hume City Council,Life Fitness Centre,-37.642,144.9465,Fitness / Gymnasium Workouts
HUMECI11776,Hume City Council,OnTarget Fitness,-37.566,144.724,Fitness / Gymnasium Workouts
HUMECI11777,Hume City Council,Powercore Fitness,-37.616648,144.948157,Fitness / Gymnasium Workouts
HUMECI11779,Hume City Council,Re-creation Health Club Sunbury,-37.582902,144.724,Fitness / Gymnasium Workouts
HUMECI5646,Hume City Council,Splash Aquapark,-37.59,144.912,Fitness / Gymnasium Workouts
HUMECI11783,Hume City Council,Sunbury Aquatic and Leisure Centre,-37.575549,144.724605,Fitness / Gymnasium Workouts
HUMECI11739,Hume City Council,Unique Female Fitness,-37.601,144.943,Fitness / Gymnasium Workouts
INDIGO10994,Indigo Shire Council,Beechworth Squash and Fitness Centre,-36.366693,146.682768,Fitness / Gymnasium Workouts
KINGST10944,Kingston City Council,Anytime Fitness Cheltenham,-37.960408,145.055455,Fitness / Gymnasium Workouts
KINGST10915,Kingston City Council,Beach House Health & Fitness Chelsea Heights,-38.037529,145.137083,Fitness / Gymnasium Workouts
KINGST10940,Kingston City Council,Don Tatnell Leisure Centre,-37.990834,145.089748,Fitness / Gymnasium Workouts
KINGST10935,Kingston City Council,Fitness is Fun,-37.993904,145.076483,Fitness / Gymnasium Workouts
KINGST10948,Kingston City Council,Goodlife Health Club,,,Fitness / Gymnasium Workouts
KINGST10945,Kingston City Council,Goodlife Health Club Chelsea Heights,-38.033153,145.134297,Fitness / Gymnasium Workouts
KINGST10934,Kingston City Council,Kennedy's Health and Fitness,-38.042087,145.139786,Fitness / Gymnasium Workouts
KINGST5562,Kingston City Council,Kimekai MMA,-38.042056,145.139181,Fitness / Gymnasium Workouts
KINGST10971,Kingston City Council,Mordialloc Community Centre,-37.991215,145.091893,Fitness / Gymnasium Workouts
KINGST10977,Kingston City Council,Push It Fitness & Health,,,Fitness / Gymnasium Workouts
KINGST10982,Kingston City Council,Self-ish Health Club,,,Fitness / Gymnasium Workouts
KINGST10984,Kingston City Council,Slendy,,,Fitness / Gymnasium Workouts
KINGST10993,Kingston City Council,Waves Leisure Centre,-37.950974,145.056989,Fitness / Gymnasium Workouts
KNOXCI5552,Knox City Council,Anytime Fitness Bayswater,-37.842701,145.266609,Fitness / Gymnasium Workouts
KNOXCI8544,Knox City Council,Beach House Health & Fitness Boronia,-37.861,145.2815,Fitness / Gymnasium Workouts
KNOXCI8549,Knox City Council,Boronia Busybodies Health & Fitness Centre,-37.861278,145.284043,Fitness / Gymnasium Workouts
KNOXCI8557,Knox City Council,Curves Ferntree Gully,-37.879,145.265,Fitness / Gymnasium Workouts
KNOXCI5553,Knox City Council,Curves Wantirna,-37.848438,145.246474,Fitness / Gymnasium Workouts
KNOXCI8564,Knox City Council,Fernwood Women's Health Club,-37.882865,145.272334,Fitness / Gymnasium Workouts
KNOXCI8566,Knox City Council,Fitness First Health Clubs,-37.869,145.243,Fitness / Gymnasium Workouts
KNOXCI8568,Knox City Council,Future Health & Fitness,-37.91,145.2445,Fitness / Gymnasium Workouts
KNOXCI8569,Knox City Council,Genesis Wantirna,-37.868207,145.260975,Fitness / Gymnasium Workouts
KNOXCI8574,Knox City Council,Goodlife Health Clubs,-37.854284,145.217179,Fitness / Gymnasium Workouts
KNOXCI8578,Knox City Council,Jetts Fitness Boronia,-37.861223,145.285471,Fitness / Gymnasium Workouts
KNOXCI8586,Knox City Council,Knox Leisureworks YMCA,-37.85695,145.278334,Fitness / Gymnasium Workouts
KNOXCI5554,Knox City Council,Knox Park Squash Centre,-37.84025,145.265138,Fitness / Gymnasium Workouts
KNOXCI5555,Knox City Council,Personal Best Fitness Centre,-37.83602,145.271846,Fitness / Gymnasium Workouts
KNOXCI8604,Knox City Council,Platinum Health & Fitness Centre,-37.920156,145.218242,Fitness / Gymnasium Workouts
KNOXCI8624,Knox City Council,Winning Physique Gym,-37.881857,145.2965,Fitness / Gymnasium Workouts
KNOXCI8625,Knox City Council,Wow Health & Fitness,-37.8705,145.2495,Fitness / Gymnasium Workouts
LATROB11390,LaTrobe City Council,Body and Soul Group Fitness Centre,-38.190521,146.539291,Fitness / Gymnasium Workouts
LATROB11400,LaTrobe City Council,Curves Traralgon,-38.200353,146.535718,Fitness / Gymnasium Workouts
LATROB11407,LaTrobe City Council,Genesis Traralgon,,,Fitness / Gymnasium Workouts
LATROB11397,LaTrobe City Council,Latrobe Leisure Churchill,-38.31122,146.424084,Fitness / Gymnasium Workouts
LATROB11420,LaTrobe City Council,Latrobe Leisure Moe/Newborough,-38.177475,146.293345,Fitness / Gymnasium Workouts
LATROB11441,LaTrobe City Council,Reps Fitness Club,,,Fitness / Gymnasium Workouts
LATROB11451,LaTrobe City Council,Traralgon Fun Fitness Centre,,,Fitness / Gymnasium Workouts
LATROB11403,LaTrobe City Council,Traralgon Fun Fitness Centre,-38.190688,146.558518,Fitness / Gymnasium Workouts
MACEDO10918,Macedon Ranges Shire Council,Contours Express Gisborne,-37.486696,144.591,Fitness / Gymnasium Workouts
MACEDO10934,Macedon Ranges Shire Council,Kyneton Toyota Sports and Aquatic Centre,-37.248,144.4585,Fitness / Gymnasium Workouts
MANNIN10986,Manningham City Council,Aquarena,-37.773865,145.123387,Fitness / Gymnasium Workouts
MANNIN10992,Manningham City Council,Contours Doncaster,-37.789012,145.149702,Fitness / Gymnasium Workouts
MANNIN10995,Manningham City Council,Definition Fitness Centre,-37.776105,145.165123,Fitness / Gymnasium Workouts
MANNIN11005,Manningham City Council,Fernwood Bulleen,-37.767133,145.093037,Fitness / Gymnasium Workouts
MANNIN11007,Manningham City Council,Focus Health & Fitness,,,Fitness / Gymnasium Workouts
MANNIN11008,Manningham City Council,Genesis Doncaster,,,Fitness / Gymnasium Workouts
MANNIN10993,Manningham City Council,Gracie Jiu-Jitsu Templestowe,-37.757265,145.1279,Fitness / Gymnasium Workouts
MANNIN11011,Manningham City Council,Inspire Health & Wellness,,,Fitness / Gymnasium Workouts
MANNIN11013,Manningham City Council,Life your Way,,,Fitness / Gymnasium Workouts
MANNIN11006,Manningham City Council,RivvaPT,-37.737468,145.22392,Fitness / Gymnasium Workouts
MANNIN11030,Manningham City Council,The Veneto Club,-37.772202,145.077675,Fitness / Gymnasium Workouts
MANSFI11082,Mansfield Shire Council,Mansfield Sporting Complex,-37.054086,146.085921,Fitness / Gymnasium Workouts
MARIBY5530,Maribyrnong City Council,Anytime Fitness West Footscray,-37.794398,144.86264,Fitness / Gymnasium Workouts
MARIBY5535,Maribyrnong City Council,Crunch Fitness,-37.775697,144.886545,Fitness / Gymnasium Workouts
MARIBY5532,Maribyrnong City Council,Derrimut 24/7 Gym,-37.780115,144.861437,Fitness / Gymnasium Workouts
MARIBY8453,Maribyrnong City Council,Fernwood Women's Health Clubs,-37.819857,144.898548,Fitness / Gymnasium Workouts
MARIBY8454,Maribyrnong City Council,Focus Health and Fitness Yarraville,-37.809801,144.899339,Fitness / Gymnasium Workouts
MARIBY8458,Maribyrnong City Council,Footscray Park Aquatic and Fitness Centre (Vic Uni),-37.792875,144.898001,Fitness / Gymnasium Workouts
MARIBY8460,Maribyrnong City Council,Fusion Martial Arts & Fitness,-37.821389,144.896175,Fitness / Gymnasium Workouts
MARIBY8461,Maribyrnong City Council,Genesis Fitness Maidstone,-37.775649,144.880083,Fitness / Gymnasium Workouts
MARIBY8470,Maribyrnong City Council,Maidstone Health Club,-37.780574,144.861354,Fitness / Gymnasium Workouts
MARIBY8472,Maribyrnong City Council,Maribyrnong Aquatic Centre,-37.7768,144.886664,Fitness / Gymnasium Workouts
MARIBY8479,Maribyrnong City Council,RecWest Braybrook,-37.78359,144.848733,Fitness / Gymnasium Workouts
MARIBY8480,Maribyrnong City Council,RecWest Footscray,-37.795598,144.879866,Fitness / Gymnasium Workouts
MARIBY8487,Maribyrnong City Council,United Force Gymnasium,-37.796787,144.873101,Fitness / Gymnasium Workouts
MARIBY5531,Maribyrnong City Council,Zoo Fitness - Braybrook,-37.780523,144.861096,Fitness / Gymnasium Workouts
MAROON11005,Maroondah City Council,Contours Croydon,-37.793582,145.277689,Fitness / Gymnasium Workouts
MAROON5551,Maroondah City Council,CrossFit Ringwood,-37.81478,145.222784,Fitness / Gymnasium Workouts
MAROON11007,Maroondah City Council,Croydon Leisure & Aquatic Centre,-37.801099,145.280821,Fitness / Gymnasium Workouts
MAROON11010,Maroondah City Council,Curves Croydon,-37.79526,145.281664,Fitness / Gymnasium Workouts
MAROON11011,Maroondah City Council,Curves Ringwood,-37.816443,145.222028,Fitness / Gymnasium Workouts
MAROON11016,Maroondah City Council,Genesis Fitness Club Ringwood,-37.815835,145.224604,Fitness / Gymnasium Workouts
MAROON11026,Maroondah City Council,Jetts Fitness Ringwood,-37.817472,145.223661,Fitness / Gymnasium Workouts
MAROON11035,Maroondah City Council,Personal Fitness Centre Bayswater,-37.835821,145.271935,Fitness / Gymnasium Workouts
MAROON11006,Maroondah City Council,Tone and Trim Zone,-37.81315,145.247972,Fitness / Gymnasium Workouts
MELBOU10986,Melbourne City Council,Active Melbourne City Sports,-37.81847,144.947109,Fitness / Gymnasium Workouts
MELBOU10987,Melbourne City Council,Beach House City Express,-37.809387,144.962518,Fitness / Gymnasium Workouts
MELBOU10988,Melbourne City Council,Carlton Baths Community Centre,-37.792875,144.969005,Fitness / Gymnasium Workouts
MELBOU10991,Melbourne City Council,Corporate Fitness Club,-37.817507,144.963621,Fitness / Gymnasium Workouts
MELBOU10992,Melbourne City Council,Equilibrium Health & Fitness,-37.804412,144.949088,Fitness / Gymnasium Workouts
MELBOU10995,Melbourne City Council,Fernwood Women's Health Club,-37.81923,144.958126,Fitness / Gymnasium Workouts
MELBOU5529,Melbourne City Council,Fitness First Melbourne CBD Bourke St,-37.814466,144.96356,Fitness / Gymnasium Workouts
MELBOU10998,Melbourne City Council,Fitness First Melbourne Central,-37.810917,144.962776,Fitness / Gymnasium Workouts
MELBOU10999,Melbourne City Council,Fitness First QV Platinum,-37.809845,144.966508,Fitness / Gymnasium Workouts
MELBOU11001,Melbourne City Council,Genesis Flinders st,,,Fitness / Gymnasium Workouts
MELBOU11002,Melbourne City Council,Genesis Southbank,,,Fitness / Gymnasium Workouts
MELBOU11003,Melbourne City Council,Gensis Fitness,,,Fitness / Gymnasium Workouts
MELBOU11005,Melbourne City Council,Jetts Fitness ,,,Fitness / Gymnasium Workouts
MELBOU11010,Melbourne City Council,Ladyworks Fitness Club,,,Fitness / Gymnasium Workouts
MELBOU11011,Melbourne City Council,Lifestyle Fitness Centre ,,,Fitness / Gymnasium Workouts
MELBOU11012,Melbourne City Council,Lifestyle Fitness Centre ,,,Fitness / Gymnasium Workouts
MELBOU11014,Melbourne City Council,Melbourne City Baths,,,Fitness / Gymnasium Workouts
MELBOU11018,Melbourne City Council,Metrobody Health & Fitness,,,Fitness / Gymnasium Workouts
MELBOU11020,Melbourne City Council,North Melbourne Community Centre,-37.793231,144.939922,Fitness / Gymnasium Workouts
MELBOU11022,Melbourne City Council,North Melbourne Recreation Centre,-37.799291,144.941973,Fitness / Gymnasium Workouts
MELBOU11025,Melbourne City Council,RMIT Union Fitness Centre,,,Fitness / Gymnasium Workouts
MELBOU5528,Melbourne City Council,South Pacific Health Club Melbourne CBD,-37.815667,144.957512,Fitness / Gymnasium Workouts
MELBOU11028,Melbourne City Council,Teamfit South,,,Fitness / Gymnasium Workouts
MELBOU11029,Melbourne City Council,TKO Fitness,-37.807537,144.946833,Fitness / Gymnasium Workouts
MELBOU11031,Melbourne City Council,Westpac Centre,-37.824674,144.981926,Fitness / Gymnasium Workouts
MELBOU11032,Melbourne City Council,YMCA Docklands,,,Fitness / Gymnasium Workouts
MELTON9050,Melton Shire Council,Body Style World of Health & Fitness,-37.685,144.581,Fitness / Gymnasium Workouts
MELTON9057,Melton Shire Council,Contours Caroline Springs Fitness Studio,-37.732122,144.741538,Fitness / Gymnasium Workouts
MELTON9059,Melton Shire Council,Fernwood Women's Health Clubs,-37.683773,144.57879,Fitness / Gymnasium Workouts
MELTON9060,Melton Shire Council,Genisis Melton,-37.701046,144.564534,Fitness / Gymnasium Workouts
MELTON9062,Melton Shire Council,Healthy Inspirations Melton,-37.684,144.5945,Fitness / Gymnasium Workouts
MELTON9064,Melton Shire Council,Inch by Inch Body Toning,-37.700161,144.578936,Fitness / Gymnasium Workouts
MELTON9071,Melton Shire Council,Melton Indoor Sports Stadium,-37.681499,144.567827,Fitness / Gymnasium Workouts
MELTON9078,Melton Shire Council,Melton Waves Leisure Centre,-37.678426,144.570107,Fitness / Gymnasium Workouts
MELTON9082,Melton Shire Council,Obsessed with Fitness,-37.771128,144.754312,Fitness / Gymnasium Workouts
MELTON9084,Melton Shire Council,Re-Creation Health Club,-37.733,144.7415,Fitness / Gymnasium Workouts
MILDUR9101,Mildura Rural City Council,Club Aquarius,-34.190101,142.171268,Fitness / Gymnasium Workouts
MILDUR9103,Mildura Rural City Council,Fit Mildura,-34.218803,142.149257,Fitness / Gymnasium Workouts
MILDUR9104,Mildura Rural City Council,Fitness Master,-34.187,142.1665,Fitness / Gymnasium Workouts
MILDUR9122,Mildura Rural City Council,Mildura Waves Aquatic & Leisure Centre,-34.191855,142.157608,Fitness / Gymnasium Workouts
MITCHE11172,Mitchell Shire Council,Contours Wallan,-37.416,144.9775,Fitness / Gymnasium Workouts
MITCHE11173,Mitchell Shire Council,Curves Seymour,-37.019308,145.135505,Fitness / Gymnasium Workouts
MITCHE11181,Mitchell Shire Council,Kilmore Leisure Centre,-37.298362,144.95346,Fitness / Gymnasium Workouts
MITCHE11190,Mitchell Shire Council,Seymour Sports and Aquatic Centre,-37.028321,145.1484,Fitness / Gymnasium Workouts
MITCHE11199,Mitchell Shire Council,Totally Fit,-37.4105,144.979,Fitness / Gymnasium Workouts
MOIRAS12195,Moira Shire Council,Nathalia Sports & Community Centre & Skate Park,-36.060613,145.206106,Fitness / Gymnasium Workouts
MOIRAS12198,Moira Shire Council,Numurkah Aquatic & Fitness Centre,-36.096993,145.44205,Fitness / Gymnasium Workouts
MOIRAS12208,Moira Shire Council,Priority Fitness,,,Fitness / Gymnasium Workouts
MONASH11988,Monash City Council ,Back2Base Health & Fitness,-37.867916,145.137746,Fitness / Gymnasium Workouts
